Wed Feb  8 00:00:39 2017,-4.312,-3.937,0.375,False
Wed Feb  8 00:01:39 2017,-4.25,-4.0,0.25,False
Wed Feb  8 00:02:39 2017,-4.312,-4.0,0.312,False
Wed Feb  8 00:03:39 2017,-4.312,-4.0,0.312,False
Wed Feb  8 00:04:39 2017,-4.312,-4.0,0.312,False
Wed Feb  8 00:05:39 2017,-4.312,-4.0,0.312,False
Wed Feb  8 00:06:39 2017,-4.312,-4.0,0.312,False
Wed Feb  8 00:07:39 2017,-4.312,-4.0,0.312,False
Wed Feb  8 00:08:39 2017,-4.312,-4.0,0.312,False
Wed Feb  8 00:09:39 2017,-4.312,-4.0,0.312,False
Wed Feb  8 00:10:39 2017,-4.312,-4.0,0.312,False
Wed Feb  8 00:11:39 2017,-4.375,-4.0,0.375,False
Wed Feb  8 00:12:39 2017,-4.312,-4.0,0.312,False
Wed Feb  8 00:13:39 2017,-4.375,-4.0,0.375,False
Wed Feb  8 00:14:39 2017,-4.375,-4.0,0.375,False
Wed Feb  8 00:15:39 2017,-4.375,-4.0,0.375,False
Wed Feb  8 00:16:39 2017,-4.375,-4.0,0.375,False
Wed Feb  8 00:17:39 2017,-4.375,-4.0,0.375,False
Wed Feb  8 00:18:39 2017,-4.375,-3.937,0.438,False
Wed Feb  8 00:19:39 2017,-4.437,-3.937,0.5,False
Wed Feb  8 00:20:39 2017,-4.437,-3.937,0.5,False
Wed Feb  8 00:21:39 2017,-4.375,-4.0,0.375,False
Wed Feb  8 00:22:39 2017,-4.375,-4.0,0.375,False
Wed Feb  8 00:23:39 2017,-4.375,-4.0,0.375,False
Wed Feb  8 00:24:39 2017,-4.375,-4.0,0.375,False
Wed Feb  8 00:25:39 2017,-4.437,-4.0,0.437,False
Wed Feb  8 00:26:39 2017,-4.437,-4.062,0.375,False
Wed Feb  8 00:27:39 2017,-4.437,-4.062,0.375,False
Wed Feb  8 00:28:39 2017,-4.437,-4.062,0.375,False
Wed Feb  8 00:29:39 2017,-4.437,-4.062,0.375,False
Wed Feb  8 00:30:39 2017,-4.437,-4.0,0.437,False
Wed Feb  8 00:31:39 2017,-4.437,-4.0,0.437,False
Wed Feb  8 00:32:39 2017,-4.5,-4.062,0.438,False
Wed Feb  8 00:33:39 2017,-4.5,-4.062,0.438,False
Wed Feb  8 00:34:39 2017,-4.5,-4.062,0.438,False
Wed Feb  8 00:35:39 2017,-4.5,-4.0,0.5,False
Wed Feb  8 00:36:40 2017,-4.5,-4.062,0.438,False
Wed Feb  8 00:37:40 2017,-4.5,-4.062,0.438,False
Wed Feb  8 00:38:40 2017,-4.5,-4.062,0.438,False
Wed Feb  8 00:39:40 2017,-4.562,-4.125,0.437,False
Wed Feb  8 00:40:40 2017,-4.562,-4.125,0.437,False
Wed Feb  8 00:41:40 2017,-4.5,-4.062,0.438,False
Wed Feb  8 00:42:40 2017,-4.562,-4.125,0.437,False
Wed Feb  8 00:43:40 2017,-4.562,-4.062,0.5,False
Wed Feb  8 00:44:40 2017,-4.562,-4.062,0.5,False
Wed Feb  8 00:45:40 2017,-4.562,-4.062,0.5,False
Wed Feb  8 00:46:40 2017,-4.562,-4.062,0.5,False
Wed Feb  8 00:47:40 2017,-4.562,-4.125,0.437,False
Wed Feb  8 00:48:40 2017,-4.562,-4.125,0.437,False
Wed Feb  8 00:49:40 2017,-4.625,-4.187,0.438,False
Wed Feb  8 00:50:40 2017,-4.625,-4.125,0.5,False
Wed Feb  8 00:51:40 2017,-4.562,-4.125,0.437,False
Wed Feb  8 00:52:40 2017,-4.562,-4.125,0.437,False
Wed Feb  8 00:53:40 2017,-4.562,-4.187,0.375,False
Wed Feb  8 00:54:40 2017,-4.562,-4.187,0.375,False
Wed Feb  8 00:55:40 2017,-4.625,-4.125,0.5,False
Wed Feb  8 00:56:40 2017,-4.625,-4.187,0.438,False
Wed Feb  8 00:57:40 2017,-4.625,-4.187,0.438,False
Wed Feb  8 00:58:40 2017,-4.625,-4.187,0.438,False
Wed Feb  8 00:59:40 2017,-4.625,-4.187,0.438,False
Wed Feb  8 01:00:40 2017,-4.625,-4.187,0.438,False
Wed Feb  8 01:01:40 2017,-4.687,-4.187,0.5,False
Wed Feb  8 01:02:40 2017,-4.625,-4.187,0.438,False
Wed Feb  8 01:03:40 2017,-4.625,-4.125,0.5,False
Wed Feb  8 01:04:40 2017,-4.625,-4.187,0.438,False
Wed Feb  8 01:05:40 2017,-4.625,-4.187,0.438,False
Wed Feb  8 01:06:40 2017,-4.687,-4.187,0.5,False
Wed Feb  8 01:07:40 2017,-4.687,-4.187,0.5,False
Wed Feb  8 01:08:40 2017,-4.687,-4.187,0.5,False
Wed Feb  8 01:09:40 2017,-4.687,-4.187,0.5,False
Wed Feb  8 01:10:40 2017,-4.687,-4.187,0.5,False
Wed Feb  8 01:11:40 2017,-4.687,-4.187,0.5,False
Wed Feb  8 01:12:40 2017,-4.687,-4.187,0.5,False
Wed Feb  8 01:13:40 2017,-4.687,-4.187,0.5,False
Wed Feb  8 01:14:40 2017,-4.687,-4.25,0.437,False
Wed Feb  8 01:15:40 2017,-4.687,-4.25,0.437,False
Wed Feb  8 01:16:40 2017,-4.75,-4.25,0.5,False
Wed Feb  8 01:17:40 2017,-4.75,-4.25,0.5,False
Wed Feb  8 01:18:40 2017,-4.75,-4.25,0.5,False
Wed Feb  8 01:19:40 2017,-4.75,-4.25,0.5,False
Wed Feb  8 01:20:40 2017,-4.75,-4.25,0.5,False
Wed Feb  8 01:21:40 2017,-4.75,-4.25,0.5,False
Wed Feb  8 01:22:40 2017,-4.75,-4.312,0.438,False
Wed Feb  8 01:23:40 2017,-4.75,-4.25,0.5,False
Wed Feb  8 01:24:41 2017,-4.75,-4.25,0.5,False
Wed Feb  8 01:25:41 2017,-4.75,-4.25,0.5,False
Wed Feb  8 01:26:41 2017,-4.75,-4.312,0.438,False
Wed Feb  8 01:27:41 2017,-4.75,-4.312,0.438,False
Wed Feb  8 01:28:41 2017,-4.812,-4.312,0.5,False
Wed Feb  8 01:29:41 2017,-4.75,-4.25,0.5,False
Wed Feb  8 01:30:41 2017,-4.75,-4.25,0.5,False
Wed Feb  8 01:31:41 2017,-4.812,-4.25,0.562,False
Wed Feb  8 01:32:41 2017,-4.812,-4.25,0.562,False
Wed Feb  8 01:33:41 2017,-4.812,-4.25,0.562,False
Wed Feb  8 01:34:41 2017,-4.875,-4.25,0.625,False
Wed Feb  8 01:35:41 2017,-4.812,-4.25,0.562,False
Wed Feb  8 01:36:41 2017,-4.875,-4.25,0.625,False
Wed Feb  8 01:37:41 2017,-4.875,-4.312,0.563,False
Wed Feb  8 01:38:41 2017,-4.875,-4.25,0.625,False
Wed Feb  8 01:39:41 2017,-4.875,-4.312,0.563,False
Wed Feb  8 01:40:41 2017,-4.875,-4.25,0.625,False
Wed Feb  8 01:41:41 2017,-4.875,-4.25,0.625,False
Wed Feb  8 01:42:41 2017,-4.875,-4.25,0.625,False
Wed Feb  8 01:43:41 2017,-4.875,-4.25,0.625,False
Wed Feb  8 01:44:41 2017,-4.937,-4.187,0.75,False
Wed Feb  8 01:45:41 2017,-4.937,-4.187,0.75,False
Wed Feb  8 01:46:41 2017,-4.937,-4.187,0.75,False
Wed Feb  8 01:47:41 2017,-4.937,-4.25,0.687,False
Wed Feb  8 01:48:41 2017,-4.937,-4.25,0.687,False
Wed Feb  8 01:49:41 2017,-4.937,-4.25,0.687,False
Wed Feb  8 01:50:41 2017,-4.937,-4.25,0.687,False
Wed Feb  8 01:51:41 2017,-4.937,-4.25,0.687,False
Wed Feb  8 01:52:41 2017,-4.937,-4.25,0.687,False
Wed Feb  8 01:53:41 2017,-4.937,-4.25,0.687,False
Wed Feb  8 01:54:41 2017,-4.937,-4.312,0.625,False
Wed Feb  8 01:55:41 2017,-4.937,-4.25,0.687,False
Wed Feb  8 01:56:41 2017,-4.937,-4.25,0.687,False
Wed Feb  8 01:57:41 2017,-4.937,-4.25,0.687,False
Wed Feb  8 01:58:41 2017,-5.0,-4.25,0.75,False
Wed Feb  8 01:59:41 2017,-5.0,-4.25,0.75,False
Wed Feb  8 02:00:41 2017,-5.0,-4.25,0.75,False
Wed Feb  8 02:01:41 2017,-5.0,-4.25,0.75,False
Wed Feb  8 02:02:41 2017,-5.0,-4.312,0.688,False
Wed Feb  8 02:03:42 2017,-5.0,-4.312,0.688,False
Wed Feb  8 02:04:42 2017,-5.0,-4.25,0.75,False
Wed Feb  8 02:05:42 2017,-5.0,-4.312,0.688,False
Wed Feb  8 02:06:42 2017,-5.0,-4.312,0.688,False
Wed Feb  8 02:07:42 2017,-5.0,-4.25,0.75,False
Wed Feb  8 02:08:42 2017,-5.062,-4.25,0.812,False
Wed Feb  8 02:09:42 2017,-5.062,-4.25,0.812,False
Wed Feb  8 02:10:42 2017,-5.062,-4.25,0.812,False
Wed Feb  8 02:11:42 2017,-5.0,-4.25,0.75,False
Wed Feb  8 02:12:42 2017,-5.0,-4.25,0.75,False
Wed Feb  8 02:13:42 2017,-5.062,-4.312,0.75,False
Wed Feb  8 02:14:42 2017,-5.062,-4.312,0.75,False
Wed Feb  8 02:15:42 2017,-5.062,-4.312,0.75,False
Wed Feb  8 02:16:42 2017,-5.062,-4.312,0.75,False
Wed Feb  8 02:17:42 2017,-5.062,-4.25,0.812,False
Wed Feb  8 02:18:42 2017,-5.062,-4.25,0.812,False
Wed Feb  8 02:19:42 2017,-5.062,-4.25,0.812,False
Wed Feb  8 02:20:42 2017,-5.125,-4.25,0.875,False
Wed Feb  8 02:21:42 2017,-5.125,-4.25,0.875,False
Wed Feb  8 02:22:42 2017,-5.125,-4.25,0.875,False
Wed Feb  8 02:23:42 2017,-5.125,-4.312,0.813,False
Wed Feb  8 02:24:42 2017,-5.125,-4.312,0.813,False
Wed Feb  8 02:25:42 2017,-5.125,-4.312,0.813,False
Wed Feb  8 02:26:42 2017,-5.125,-4.312,0.813,False
Wed Feb  8 02:27:42 2017,-5.125,-4.312,0.813,False
Wed Feb  8 02:28:42 2017,-5.125,-4.375,0.75,False
Wed Feb  8 02:29:42 2017,-5.125,-4.375,0.75,False
Wed Feb  8 02:30:42 2017,-5.125,-4.375,0.75,False
Wed Feb  8 02:31:42 2017,-5.125,-4.375,0.75,False
Wed Feb  8 02:32:42 2017,-5.125,-4.375,0.75,False
Wed Feb  8 02:33:42 2017,-5.125,-4.312,0.813,False
Wed Feb  8 02:34:42 2017,-5.125,-4.375,0.75,False
Wed Feb  8 02:35:42 2017,-5.125,-4.312,0.813,False
Wed Feb  8 02:36:42 2017,-5.125,-4.312,0.813,False
Wed Feb  8 02:37:42 2017,-5.062,-4.375,0.687,False
Wed Feb  8 02:38:42 2017,-5.125,-4.375,0.75,False
Wed Feb  8 02:39:42 2017,-5.125,-4.312,0.813,False
Wed Feb  8 02:40:42 2017,-5.125,-4.312,0.813,False
Wed Feb  8 02:41:42 2017,-5.125,-4.312,0.813,False
Wed Feb  8 02:42:42 2017,-5.125,-4.312,0.813,False
Wed Feb  8 02:43:42 2017,-5.125,-4.312,0.813,False
Wed Feb  8 02:44:42 2017,-5.125,-4.312,0.813,False
Wed Feb  8 02:45:42 2017,-5.187,-4.312,0.875,False
Wed Feb  8 02:46:42 2017,-5.187,-4.312,0.875,False
Wed Feb  8 02:47:42 2017,-5.187,-4.312,0.875,False
Wed Feb  8 02:48:42 2017,-5.125,-4.312,0.813,False
Wed Feb  8 02:49:42 2017,-5.187,-4.312,0.875,False
Wed Feb  8 02:50:42 2017,-5.187,-4.312,0.875,False
Wed Feb  8 02:51:42 2017,-5.187,-4.312,0.875,False
Wed Feb  8 02:52:42 2017,-5.187,-4.25,0.937,False
Wed Feb  8 02:53:43 2017,-5.187,-4.312,0.875,False
Wed Feb  8 02:54:43 2017,-5.187,-4.25,0.937,False
Wed Feb  8 02:55:43 2017,-5.125,-4.25,0.875,False
Wed Feb  8 02:56:43 2017,-5.125,-4.187,0.938,False
Wed Feb  8 02:57:43 2017,-5.125,-4.187,0.938,False
Wed Feb  8 02:58:43 2017,-5.125,-4.187,0.938,False
Wed Feb  8 02:59:43 2017,-5.125,-4.187,0.938,False
Wed Feb  8 03:00:43 2017,-5.062,-4.187,0.875,False
Wed Feb  8 03:01:43 2017,-5.125,-4.187,0.938,False
Wed Feb  8 03:02:43 2017,-5.062,-4.125,0.937,False
Wed Feb  8 03:03:43 2017,-5.125,-4.062,1.063,False
Wed Feb  8 03:04:43 2017,-5.125,-4.125,1.0,False
Wed Feb  8 03:05:43 2017,-5.125,-4.0,1.125,False
Wed Feb  8 03:06:43 2017,-5.125,-3.812,1.313,False
Wed Feb  8 03:07:43 2017,-5.125,-3.75,1.375,False
Wed Feb  8 03:08:43 2017,-5.062,-3.75,1.312,False
Wed Feb  8 03:09:43 2017,-5.062,-3.812,1.25,False
Wed Feb  8 03:10:43 2017,-5.062,-3.812,1.25,False
Wed Feb  8 03:11:43 2017,-5.062,-3.875,1.187,False
Wed Feb  8 03:12:43 2017,-5.0,-3.937,1.063,False
Wed Feb  8 03:13:43 2017,-5.0,-4.0,1.0,False
Wed Feb  8 03:14:43 2017,-4.937,-4.062,0.875,False
Wed Feb  8 03:15:43 2017,-4.937,-4.187,0.75,False
Wed Feb  8 03:16:43 2017,-5.0,-4.25,0.75,False
Wed Feb  8 03:17:43 2017,-4.937,-4.25,0.687,False
Wed Feb  8 03:18:43 2017,-4.937,-4.25,0.687,False
Wed Feb  8 03:19:43 2017,-5.0,-4.25,0.75,False
Wed Feb  8 03:20:43 2017,-4.937,-4.25,0.687,False
Wed Feb  8 03:21:43 2017,-4.937,-4.312,0.625,False
Wed Feb  8 03:22:43 2017,-4.937,-4.312,0.625,False
Wed Feb  8 03:23:43 2017,-4.937,-4.375,0.562,False
Wed Feb  8 03:24:43 2017,-4.937,-4.312,0.625,False
Wed Feb  8 03:25:43 2017,-4.937,-4.312,0.625,False
Wed Feb  8 03:26:43 2017,-5.0,-4.312,0.688,False
Wed Feb  8 03:27:43 2017,-5.0,-4.312,0.688,False
Wed Feb  8 03:28:43 2017,-5.0,-4.375,0.625,False
Wed Feb  8 03:29:43 2017,-5.0,-4.375,0.625,False
Wed Feb  8 03:30:43 2017,-5.0,-4.375,0.625,False
Wed Feb  8 03:31:43 2017,-5.0,-4.375,0.625,False
Wed Feb  8 03:32:43 2017,-5.0,-4.375,0.625,False
Wed Feb  8 03:33:44 2017,-5.0,-4.375,0.625,False
Wed Feb  8 03:34:44 2017,-5.0,-4.312,0.688,False
Wed Feb  8 03:35:44 2017,-5.0,-4.375,0.625,False
Wed Feb  8 03:36:44 2017,-5.0,-4.312,0.688,False
Wed Feb  8 03:37:44 2017,-5.0,-4.312,0.688,False
Wed Feb  8 03:38:44 2017,-5.0,-4.312,0.688,False
Wed Feb  8 03:39:44 2017,-5.0,-4.312,0.688,False
Wed Feb  8 03:40:44 2017,-5.0,-4.312,0.688,False
Wed Feb  8 03:41:44 2017,-5.0,-4.312,0.688,False
Wed Feb  8 03:42:44 2017,-5.0,-4.375,0.625,False
Wed Feb  8 03:43:44 2017,-5.0,-4.312,0.688,False
Wed Feb  8 03:44:44 2017,-5.0,-4.312,0.688,False
Wed Feb  8 03:45:44 2017,-5.062,-4.312,0.75,False
Wed Feb  8 03:46:44 2017,-5.0,-4.375,0.625,False
Wed Feb  8 03:47:44 2017,-5.0,-4.312,0.688,False
Wed Feb  8 03:48:44 2017,-5.062,-4.375,0.687,False
Wed Feb  8 03:49:44 2017,-5.062,-4.312,0.75,False
Wed Feb  8 03:50:44 2017,-5.062,-4.375,0.687,False
Wed Feb  8 03:51:44 2017,-5.062,-4.312,0.75,False
Wed Feb  8 03:52:44 2017,-5.062,-4.312,0.75,False
Wed Feb  8 03:53:44 2017,-5.062,-4.375,0.687,False
Wed Feb  8 03:54:44 2017,-5.062,-4.375,0.687,False
Wed Feb  8 03:55:44 2017,-5.125,-4.375,0.75,False
Wed Feb  8 03:56:44 2017,-5.062,-4.375,0.687,False
Wed Feb  8 03:57:44 2017,-5.125,-4.375,0.75,False
Wed Feb  8 03:58:44 2017,-5.062,-4.375,0.687,False
Wed Feb  8 03:59:44 2017,-5.125,-4.375,0.75,False
Wed Feb  8 04:00:44 2017,-5.062,-4.375,0.687,False
Wed Feb  8 04:01:44 2017,-5.125,-4.375,0.75,False
Wed Feb  8 04:02:44 2017,-5.125,-4.375,0.75,False
Wed Feb  8 04:03:44 2017,-5.125,-4.375,0.75,False
Wed Feb  8 04:04:44 2017,-5.125,-4.375,0.75,False
Wed Feb  8 04:05:45 2017,-5.125,-4.375,0.75,False
Wed Feb  8 04:06:45 2017,-5.125,-4.375,0.75,False
Wed Feb  8 04:07:45 2017,-5.125,-4.375,0.75,False
Wed Feb  8 04:08:45 2017,-5.125,-4.375,0.75,False
Wed Feb  8 04:09:45 2017,-5.187,-4.375,0.812,False
Wed Feb  8 04:10:45 2017,-5.125,-4.375,0.75,False
Wed Feb  8 04:11:45 2017,-5.125,-4.375,0.75,False
Wed Feb  8 04:12:45 2017,-5.187,-4.375,0.812,False
Wed Feb  8 04:13:45 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:14:45 2017,-5.187,-4.312,0.875,False
Wed Feb  8 04:15:45 2017,-5.187,-4.312,0.875,False
Wed Feb  8 04:16:45 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:17:45 2017,-5.187,-4.375,0.812,False
Wed Feb  8 04:18:45 2017,-5.187,-4.312,0.875,False
Wed Feb  8 04:19:45 2017,-5.187,-4.375,0.812,False
Wed Feb  8 04:20:45 2017,-5.187,-4.312,0.875,False
Wed Feb  8 04:21:45 2017,-5.187,-4.312,0.875,False
Wed Feb  8 04:22:45 2017,-5.187,-4.312,0.875,False
Wed Feb  8 04:23:45 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:24:45 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:25:45 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:26:45 2017,-5.187,-4.312,0.875,False
Wed Feb  8 04:27:45 2017,-5.187,-4.312,0.875,False
Wed Feb  8 04:28:45 2017,-5.187,-4.312,0.875,False
Wed Feb  8 04:29:45 2017,-5.187,-4.312,0.875,False
Wed Feb  8 04:30:45 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:31:45 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:32:45 2017,-5.187,-4.312,0.875,False
Wed Feb  8 04:33:45 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:34:45 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:35:45 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:36:45 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:37:45 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:38:45 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:39:45 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:40:45 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:41:45 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:42:45 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:43:45 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:44:45 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:45:45 2017,-5.062,-4.312,0.75,False
Wed Feb  8 04:46:45 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:47:45 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:48:45 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:49:46 2017,-5.125,-4.312,0.813,False
Wed Feb  8 04:50:46 2017,-5.125,-4.25,0.875,False
Wed Feb  8 04:51:46 2017,-5.062,-4.25,0.812,False
Wed Feb  8 04:52:46 2017,-5.062,-4.25,0.812,False
Wed Feb  8 04:53:46 2017,-5.062,-4.25,0.812,False
Wed Feb  8 04:54:46 2017,-5.062,-4.25,0.812,False
Wed Feb  8 04:55:46 2017,-5.062,-4.25,0.812,False
Wed Feb  8 04:56:46 2017,-5.062,-4.25,0.812,False
Wed Feb  8 04:57:46 2017,-5.062,-4.187,0.875,False
Wed Feb  8 04:58:46 2017,-5.062,-4.187,0.875,False
Wed Feb  8 04:59:46 2017,-5.0,-4.25,0.75,False
Wed Feb  8 05:00:46 2017,-5.0,-4.187,0.813,False
Wed Feb  8 05:01:46 2017,-5.0,-4.187,0.813,False
Wed Feb  8 05:02:46 2017,-5.0,-4.187,0.813,False
Wed Feb  8 05:03:46 2017,-5.0,-4.25,0.75,False
Wed Feb  8 05:04:46 2017,-4.937,-4.187,0.75,False
Wed Feb  8 05:05:46 2017,-4.937,-4.187,0.75,False
Wed Feb  8 05:06:46 2017,-4.937,-4.187,0.75,False
Wed Feb  8 05:07:46 2017,-4.937,-4.187,0.75,False
Wed Feb  8 05:08:46 2017,-4.937,-4.187,0.75,False
Wed Feb  8 05:09:46 2017,-4.937,-4.187,0.75,False
Wed Feb  8 05:10:46 2017,-4.937,-4.187,0.75,False
Wed Feb  8 05:11:46 2017,-4.937,-4.187,0.75,False
Wed Feb  8 05:12:46 2017,-4.937,-4.187,0.75,False
Wed Feb  8 05:13:46 2017,-4.875,-4.187,0.688,False
Wed Feb  8 05:14:46 2017,-4.875,-4.187,0.688,False
Wed Feb  8 05:15:46 2017,-4.875,-4.187,0.688,False
Wed Feb  8 05:16:46 2017,-4.875,-4.187,0.688,False
Wed Feb  8 05:17:46 2017,-4.875,-4.187,0.688,False
Wed Feb  8 05:18:46 2017,-4.812,-4.187,0.625,False
Wed Feb  8 05:19:46 2017,-4.812,-4.187,0.625,False
Wed Feb  8 05:20:46 2017,-4.812,-4.187,0.625,False
Wed Feb  8 05:21:46 2017,-4.812,-4.187,0.625,False
Wed Feb  8 05:22:46 2017,-4.75,-4.125,0.625,False
Wed Feb  8 05:23:46 2017,-4.75,-4.125,0.625,False
Wed Feb  8 05:24:46 2017,-4.75,-4.125,0.625,False
Wed Feb  8 05:25:46 2017,-4.75,-4.187,0.563,False
Wed Feb  8 05:26:46 2017,-4.687,-4.125,0.562,False
Wed Feb  8 05:27:46 2017,-4.75,-4.125,0.625,False
Wed Feb  8 05:28:46 2017,-4.687,-4.125,0.562,False
Wed Feb  8 05:29:46 2017,-4.687,-4.125,0.562,False
Wed Feb  8 05:30:46 2017,-4.687,-4.125,0.562,False
Wed Feb  8 05:31:46 2017,-4.625,-4.125,0.5,False
Wed Feb  8 05:32:46 2017,-4.625,-4.125,0.5,False
Wed Feb  8 05:33:46 2017,-4.625,-4.062,0.563,False
Wed Feb  8 05:34:46 2017,-4.625,-4.125,0.5,False
Wed Feb  8 05:35:46 2017,-4.562,-4.062,0.5,False
Wed Feb  8 05:36:46 2017,-4.562,-4.062,0.5,False
Wed Feb  8 05:37:46 2017,-4.562,-4.062,0.5,False
Wed Feb  8 05:38:46 2017,-4.562,-4.062,0.5,False
Wed Feb  8 05:39:47 2017,-4.562,-4.062,0.5,False
Wed Feb  8 05:40:47 2017,-4.5,-4.062,0.438,False
Wed Feb  8 05:41:47 2017,-4.5,-4.062,0.438,False
Wed Feb  8 05:42:47 2017,-4.5,-4.062,0.438,False
Wed Feb  8 05:43:47 2017,-4.5,-4.062,0.438,False
Wed Feb  8 05:44:47 2017,-4.5,-4.062,0.438,False
Wed Feb  8 05:45:47 2017,-4.437,-4.0,0.437,False
Wed Feb  8 05:46:47 2017,-4.437,-4.0,0.437,False
Wed Feb  8 05:47:47 2017,-4.437,-4.062,0.375,False
Wed Feb  8 05:48:47 2017,-4.375,-4.062,0.313,False
Wed Feb  8 05:49:47 2017,-4.375,-4.062,0.313,False
Wed Feb  8 05:50:47 2017,-4.375,-4.062,0.313,False
Wed Feb  8 05:51:47 2017,-4.375,-4.0,0.375,False
